Employee_ID,Question Type,Score,Responses
6766070259,Great Place to Work,0.2082,2
8925796614,Respect,0.8136,1
1706057654,Client Specific,0.5782,2
5031398667,Camaraderie,0.6968,0
5057003233,Credibility,0.0741,2
3308640056,Pride,0.9039,0
8568378024,Camaraderie,0.7156,0
7745218806,Camaraderie,0.15,1
9235421286,Camaraderie,0.1027,2
9369306034,Respect,0.8904,0
7931953006,Fairness,0.023,1
3684441778,Client Specific,0.5505,1
5994575288,Pride,0.6538,0
5361375278,Pride,0.6163,0
1147151523,Camaraderie,0.0784,1
2686849699,Respect,0.8211,2
4154452217,Credibility,0.3506,0
9824886851,Pride,0.6163,0
2038300832,Credibility,0.0423,1
3835016356,Great Place to Work,0.5285,2
9245108498,Fairness,0.4484,2
6725227038,Respect,0.4608,0
3709242078,Pride,0.4603,1
6150751643,Credibility,0.2835,1
9201114442,Respect,0.6856,0
6147573788,Great Place to Work,0.1577,0
9793330298,Fairness,0.7037,1
3733990457,Camaraderie,0.9734,2
6722665362,Credibility,0.7559,1
9435785611,Pride,0.7355,2
5703434414,Credibility,0.3237,2
9790570471,Great Place to Work,0.9682,0
9414470460,Great Place to Work,0.7041,0
3220179345,Great Place to Work,0.6575,0
3215270572,Fairness,0.93,2
2882232136,Pride,0.5667,0
4369086159,Fairness,0.8112,0
9000863499,Pride,0.3927,0
7272957695,Camaraderie,0.3613,2
8732174237,Fairness,0.9828,1
6083582772,Camaraderie,0.4181,0
1619960466,Client Specific,0.2789,2
2794573042,Fairness,0.471,1
6475053893,Respect,0.2567,1
8820655610,Great Place to Work,0.9682,0
7733828756,Respect,0.3151,1
5922152201,Respect,0.3793,2
6018097665,Client Specific,0.3211,1
3414180543,Client Specific,0.9371,0
2063062985,Client Specific,0.0346,1
1938355763,Camaraderie,0.7883,2
3179990450,Fairness,0.9059,2
5185880660,Client Specific,0.1554,2
1420271661,Fairness,0.6249,0
9849802652,Credibility,0.4832,1
8163097699,Client Specific,0.8809,0
4084215164,Fairness,0.3052,0
9848966068,Respect,0.6452,1
6970403459,Pride,0.7399,0
5136798752,Camaraderie,0.6133,0
5934379365,Client Specific,0.6884,1
1540226936,Great Place to Work,0.7844,1
6838027106,Respect,0.1127,2
2931931283,Respect,0.7856,1
4799415800,Credibility,0.4831,2
3749371104,Respect,0.5652,0
6020056406,Respect,0.3584,0
7957457966,Respect,0.5551,1
2007992002,Pride,0.623,1
4157062636,Respect,0.1693,1
4252276950,Great Place to Work,0.6183,0
8228244251,Fairness,0.6169,0
9626622729,Fairness,0.658,2
2674868371,Respect,0.3584,0
9022210439,Respect,0.5551,1
4059502813,Client Specific,0.2789,2
2820781071,Pride,0.9429,2
3250813484,Client Specific,0.0942,2
6819114685,Respect,0.1027,0
5427904658,Client Specific,0.7437,1
7771565119,Camaraderie,0.8409,2
7897159258,Credibility,0.0209,2
7717316945,Camaraderie,0.8078,0
4888245794,Great Place to Work,0.7191,2
5147920184,Camaraderie,0.0821,0
4051514201,Camaraderie,0.3603,1
3292880588,Credibility,0.0848,2
6045669449,Camaraderie,0.1598,2
4689972135,Pride,0.0322,1
7493500709,Pride,0.7635,0
6762493981,Client Specific,0.6235,2
9805666075,Camaraderie,0.6835,2
6459027396,Great Place to Work,0.5285,2
9705866177,Pride,0.1273,2
6455692715,Fairness,0.4958,0
2846295568,Pride,0.1273,2
8754239612,Pride,0.6813,0
7457816335,Camaraderie,0.4183,0
1509304046,Credibility,0.3237,2
1645965046,Pride,0.0828,0
9362609651,Fairness,0.0696,2
7943904134,Credibility,0.4585,1
4228558010,Camaraderie,0.2346,1
9844539960,Client Specific,0.7372,1
9031207826,Respect,0.1552,1
9478474193,Pride,0.7954,2
9114865197,Client Specific,0.8737,1
4493344094,Client Specific,0.8036,1
8272729449,Fairness,0.8452,2
2190107239,Credibility,0.1624,0
8560261196,Great Place to Work,0.7171,0
4527381790,Great Place to Work,0.8279,0
6393272611,Pride,0.1926,2
6493842336,Respect,0.3793,2
1875184376,Client Specific,0.5505,1
8126449055,Credibility,0.5569,2
2742338180,Respect,0.1881,0
7118954658,Pride,0.7399,0
6538475884,Client Specific,0.134,2
3409578005,Respect,0.9117,1
9073940912,Camaraderie,0.4183,0
4914511044,Great Place to Work,0.0538,2
9447379642,Credibility,0.708,1
8018370204,No Data,0,0
1907720565,Respect,0.9003,1
8654925558,Credibility,0.4832,1
9278653462,Pride,0.1412,2
4255885547,Camaraderie,0.6546,1
1556719673,Camaraderie,0.2977,1
2401070594,Credibility,0.8916,1
7738569047,Fairness,0.1735,2
9781086709,Camaraderie,0.1678,1
2266272438,Pride,0.3493,1
3972499105,Pride,0.669,0
3035134209,Camaraderie,0.7941,0
8303283585,Great Place to Work,0.2986,0
2352893617,Great Place to Work,0.7917,2
1197444597,Great Place to Work,0.7844,1
3350315093,Client Specific,0.169,0
6943244404,Pride,0.9292,2
9898722966,Credibility,0.4585,1
5940598911,Client Specific,0.9937,0
6978925069,Fairness,0.365,2
6927640173,Fairness,0.4085,2
6223747465,Pride,0.0942,2
3686445554,Fairness,0.4958,0
2467513614,Credibility,0.5319,2
3172378010,Great Place to Work,0.3516,1
9358023537,Client Specific,0.0463,2
3122593031,Great Place to Work,0.5646,1
6531032986,Great Place to Work,0.8279,0
3865934477,Respect,0.1395,1
6402788162,Client Specific,0.8036,1
7945330407,Credibility,0.6658,1
6413949330,Pride,0.5499,1
7830466694,Client Specific,0.6081,0
3669347762,Fairness,0.1319,0
8665182855,Client Specific,0.0942,2
2251353793,Credibility,0.5866,0
1882923444,Respect,0.5271,2
7929078208,Camaraderie,0.6434,0
3301356103,Fairness,0.6196,2
7207851409,Great Place to Work,0.7112,0
4862822956,Credibility,0.4832,1
9885647031,Fairness,0.8579,0
2520625326,Great Place to Work,0.1002,0
5394227769,Camaraderie,0.7342,1
7215586238,Credibility,0.0423,1
5425013436,Fairness,0.6863,0
1442890696,Credibility,0.7687,1
9784115685,Credibility,0.3947,0
1686981518,Great Place to Work,0.816,2
1309872733,No Data,0,0
7002288500,Respect,0.6736,1
6797328525,Respect,0.8211,2
7350902027,Pride,0.4603,1
5318545235,Pride,0.677,2
5308302243,Pride,0.7954,2
9772082434,Camaraderie,0.6267,1
6970477104,Fairness,0.658,2
9717198477,Great Place to Work,0.8833,1
2340207099,Credibility,0.0493,1
7992774115,Credibility,0.2835,1
2136961089,Respect,0.3711,1
3620958328,Respect,0.5441,2
4641514354,Pride,0.7661,0
6828869713,Pride,0.9825,2
8408622211,Client Specific,0.9626,2
5355020099,Respect,0.9892,2
2236638069,Client Specific,0.1566,2
7873793707,Respect,0.4608,0
8227409256,Client Specific,0.564,2
8149092992,Respect,0.2636,1
7103117306,Great Place to Work,0.5136,2
9083817799,Pride,0.224,2
3835618230,Camaraderie,0.7027,0
8054066763,Fairness,0.8112,0
4977171685,Fairness,0.3552,2
7139172024,Client Specific,0.7437,1
1303670141,Camaraderie,0.0821,0
7414233949,Credibility,0.3237,2
7159256935,Camaraderie,0.7156,0
2027378082,Great Place to Work,0.5128,1
5668999883,Credibility,0.6723,0
2783956527,Camaraderie,0.0388,1
6764064894,Fairness,0.9026,2
3848804897,Camaraderie,0.125,2
9408278465,Pride,0.0163,0
1733221477,Client Specific,0.1911,0
8303856849,Credibility,0.708,1
6288890838,Client Specific,0.7372,1
9798524114,Camaraderie,0.8409,2
6319863001,Client Specific,0.0463,2
6160685751,Fairness,0.3655,0
6757032606,Pride,0.3305,1
1833768950,Respect,0.1395,1
7672895855,Client Specific,0.0942,2
9725285106,Great Place to Work,0.0472,1
2081029679,Respect,0.4608,0
8919503423,Respect,0.6224,2
9464737574,Great Place to Work,0.1501,1
8535957866,Camaraderie,0.1762,2
4201528761,Great Place to Work,0.5136,2
9122676319,Camaraderie,0.0251,1
9161208470,Camaraderie,0.1113,1
1861909760,Respect,0.3508,2
4755357106,Pride,0.9246,2
5866139199,Respect,0.3151,1
8160420523,Pride,0.677,2
3842138184,Camaraderie,0.0821,0
4103300306,Camaraderie,0.7156,0
3067535294,Fairness,0.276,0
6376110712,No Data,0,0
6402098867,Camaraderie,0.0251,1
7024546729,Pride,0.5499,1
9167077276,Great Place to Work,0.3908,1
7932085461,Fairness,0.3052,0
6614816983,Credibility,0.6658,1
2855576409,Credibility,0.0423,1
7821991708,Client Specific,0.3657,1
2412220636,Great Place to Work,0.5346,1
9617553816,Client Specific,0.9971,0
1184605492,Client Specific,0.1546,1
1934296819,Client Specific,0.1546,1
1666017108,Great Place to Work,0.4826,2
7084028985,Credibility,0.2296,1
7546030680,Respect,0.5271,2
6567469172,Client Specific,0.7223,0
7725267410,Respect,0.3793,2
2363309330,Camaraderie,0.15,1
1337095896,Credibility,0.245,2
8529776997,Credibility,0.5866,0
9609611299,Client Specific,0.7011,1
2285364468,Respect,0.5051,2
4845670064,Client Specific,0.1487,1
8179835743,Fairness,0.7925,0
9020980199,Great Place to Work,0.5767,0
2299955685,Client Specific,0.0942,2
3389135996,Great Place to Work,0.0538,2
1232163641,Pride,0.1588,0
3815819422,Pride,0.0956,1
9393302599,No Data,0,0
9897723727,Camaraderie,0.076,1
7229403919,Credibility,0.2611,0
9255088170,Pride,0.6163,0
5004749827,Respect,0.3151,1
7275621626,Camaraderie,0.6257,2
2458991474,Pride,0.7209,0
1476481755,Great Place to Work,0.6573,1
7943433655,Fairness,0.2897,0
8539865281,Great Place to Work,0.0472,1
6203152868,Credibility,0.3506,0
5411098268,Great Place to Work,0.1929,1
6193837589,Pride,0.7661,0
3625893062,Credibility,0.4094,1
9211128552,Camaraderie,0.7882,0
7144549687,Camaraderie,0.0251,1
6499125692,Credibility,0.3509,0
6193101670,Credibility,0.6658,1
2171395089,Fairness,0.7862,2
1833628548,Great Place to Work,0.2158,0
6166698137,Pride,0.3448,0
4874846140,Camaraderie,0.7027,0
6406109597,Pride,0.0956,1
8289641274,Great Place to Work,0.862,0
2651524543,Pride,0.3193,2
5639550950,Respect,0.3793,2
9009998639,Respect,0.3416,1
5783963733,Respect,0.2713,2
5361699528,Pride,0.1588,0
5262932247,Respect,0.5477,1
6878135999,Respect,0.2557,0
6409152348,Credibility,0.3947,0
5241776042,Credibility,0.6658,1
2577997843,Credibility,0.7559,1
8511498239,Great Place to Work,0.1577,0
5217832989,Credibility,0.1653,1
8800543149,Pride,0.5699,2
3058380550,Respect,0.5551,1
2489186922,Respect,0.1881,0
3694923188,Pride,0.4575,2
3249914910,Camaraderie,0.7027,0
7846115959,Great Place to Work,0.5767,0
8162873056,Fairness,0.436,2
8785409927,No Data,0,0
3866041501,Client Specific,0.1911,0
5001642439,Fairness,0.9288,2
4129019313,Camaraderie,0.284,0
7477682961,Pride,0.677,2
5794864760,Great Place to Work,0.8431,2
7420467800,Great Place to Work,0.5349,2
1145546701,Credibility,0.5354,2
5831312603,Fairness,0.1319,0
9191007084,Fairness,0.4124,1
4083169301,Pride,0.3233,1
1715167893,Fairness,0.8925,1
8004827499,Respect,0.9003,1
2134438090,Respect,0.4608,0
2416504753,Great Place to Work,0.2158,0
6335387229,Client Specific,0.152,0
6394603517,Great Place to Work,0.8279,0
7991585731,Fairness,0.8758,0
1765634748,Fairness,0.6412,1
4192945162,Fairness,0.6139,1
9551530414,Great Place to Work,0.7041,0
1665336290,Credibility,0.1653,1
4644122653,Great Place to Work,0.5349,2
1636040475,Pride,0.0112,1
1208789613,Client Specific,0.2179,1
5845034387,Client Specific,0.8654,1
3539490169,Credibility,0.8492,2
8424330287,Camaraderie,0.3449,1
8198520872,Client Specific,0.152,0
2812038527,Fairness,0.4125,0
5496550665,Client Specific,0.3931,1
8423374493,Camaraderie,0.3449,1
1701822280,Client Specific,0.0484,0
8467498885,Pride,0.9039,0
5589631398,Great Place to Work,0.5349,2
3632413546,Respect,0.505,0
5165416929,Fairness,0.365,2
6360135078,Camaraderie,0.8403,2
7061462402,Pride,0.0322,1
7101035118,Pride,0.0715,1
8884986241,No Data,0,0
8380680614,Credibility,0.4932,0
8128732045,Pride,0.623,1
2512507438,Fairness,0.8959,2
2366281085,Camaraderie,0.8078,0
2122993998,Camaraderie,0.7558,0
8787642584,Respect,0.9892,2
3767112625,Great Place to Work,0.8431,2
8908455106,Pride,0.1412,2
7134058740,Credibility,0.5866,0
2063910166,Client Specific,0.152,0
1232146686,Great Place to Work,0.0979,0
6854064729,Great Place to Work,0.0733,0
8941761122,Camaraderie,0.8403,2
3040542602,No Data,0,0
7991919517,Great Place to Work,0.3891,1
4172402487,Respect,0.3059,0
1971556875,Pride,0.1043,1
8996728261,Pride,0.7209,0
1653310457,Camaraderie,0.976,0
8598385916,Respect,0.1228,2
8018693394,Pride,0.8743,0
6213391621,Camaraderie,0.3613,2
1706879403,Credibility,0.8779,0
8882557551,Camaraderie,0.2113,2
8053765296,Fairness,0.365,2
5667637718,Fairness,0.3552,2
6887977917,Credibility,0.6723,0
2707751591,Pride,0.6163,0
9583825535,Client Specific,0.8036,1
9838307698,Respect,0.4199,2
5871193673,Credibility,0.5472,2
9050205018,Camaraderie,0.076,1
9569052060,Fairness,0.8184,2
8400423261,Credibility,0.708,1
7964794900,Client Specific,0.4862,1
2762890921,Great Place to Work,0.0979,0
4006081157,Fairness,0.9078,2
2808519999,Credibility,0.2069,1
4916285938,No Data,0,0
2492185168,Pride,0.5176,2
8622451888,Fairness,0.3552,2
6435536278,Pride,0.1043,1
6051296128,Fairness,0.8959,2
9705644183,Respect,0.0743,0
1793272760,Fairness,0.3655,0
2489479912,Camaraderie,0.6133,0
4523579809,Client Specific,0.1911,0
3275338278,Client Specific,0.1554,2
3013443946,Camaraderie,0.9734,2
1930094824,Camaraderie,0.976,0
8009460767,Camaraderie,0.6267,1
7394518322,Credibility,0.4832,1
2480990621,Respect,0.1881,0
5829972161,Respect,0.4845,1
9402276674,Fairness,0.6999,1
1716504626,Pride,0.1467,1
8458174069,Credibility,0.5354,2
5513439178,Camaraderie,0.8827,1
4173490206,Pride,0.7409,0
2604686948,Fairness,0.461,0
7965936130,Pride,0.1412,2
2695448133,Camaraderie,0.0896,0
9956022368,Fairness,0.658,2
4382524490,Camaraderie,0.6968,0
9700565867,Fairness,0.6139,1
5176020728,Credibility,0.3237,2
8349808057,Great Place to Work,0.7112,0
2805768118,Fairness,0.7862,2
9172588454,Great Place to Work,0.3421,0
6979136996,Pride,0.4575,2
4505129390,Pride,0.5667,0
2979127036,Camaraderie,0.8656,1
9401209619,Pride,0.0367,0
6269401974,Fairness,0.365,2
8928171263,Client Specific,0.1911,0
2828490998,Camaraderie,0.0251,1
8275426758,Fairness,0.9026,2
7713156806,Great Place to Work,0.5349,2
3731021351,Fairness,0.1299,0
5462041430,Pride,0.7355,2
5915140045,Great Place to Work,0.3421,0
9284034305,Credibility,0.4091,0
8881670104,Credibility,0.3951,0
7086918089,Pride,0.5667,0
5365596877,Respect,0.6001,2
9068514506,Camaraderie,0.4852,1
8454010751,Client Specific,0.8036,1
4925885730,No Data,0,0
6625169648,Camaraderie,0.0251,1
5404813554,Camaraderie,0.8409,2
3544505966,No Data,0,0
7356223000,Respect,0.2015,0
2895355754,Great Place to Work,0.6575,0
8132883707,Credibility,0.3509,0
5188854535,Respect,0.4881,1
1826389100,Client Specific,0.134,2
5719666480,Great Place to Work,0.7959,2
7622191111,Camaraderie,0.363,0
2834213574,Great Place to Work,0.8431,2
4994912677,Great Place to Work,0.7595,0
1233627001,Fairness,0.1349,0
8243938022,Camaraderie,0.5343,0
6144754091,Fairness,0.6139,1
8424836264,Fairness,0.0966,1
6414776378,Great Place to Work,0.9451,2
1843285030,Fairness,0.658,2
9029438760,Camaraderie,0.7027,0
6500382953,Fairness,0.6999,1
3110445340,Camaraderie,0.6485,1
5656017727,Great Place to Work,0.0982,2
9225355254,Pride,0.3312,0
8788067499,Camaraderie,0.4768,2
7621089617,Great Place to Work,0.0101,2
4669657813,Camaraderie,0.5763,2
3436605135,Credibility,0.4831,2
1286696327,Fairness,0.2899,2
9172512160,Client Specific,0.3211,1
2873463100,Pride,0.0956,1
2473192744,Pride,0.9246,2
7677367528,Fairness,0.2897,0
8388085365,Fairness,0.6999,1
5619538625,Client Specific,0.8036,1
4167691866,Credibility,0.3951,0
1684581968,Respect,0.1422,0
4649862183,Client Specific,0.0463,2
4206169976,Respect,0.315,2
4069690174,Camaraderie,0.6257,2
8326243294,Credibility,0.6958,0
3459687232,Credibility,0.3947,0
7127823299,Client Specific,0.7437,1
8362455897,Fairness,0.0239,2
2941435707,Great Place to Work,0.085,0
8244752354,Fairness,0.9288,2
2436256408,Great Place to Work,0.7191,2
4557382265,Fairness,0.5732,2
7995979520,Credibility,0.2296,1
5496485498,Fairness,0.8492,1
2323852115,Credibility,0.1624,0
5521765285,Camaraderie,0.5951,2
5443542268,Fairness,0.628,1
5464995172,Credibility,0.9157,0
9929173787,Fairness,0.4125,0
6839914851,Respect,0.4608,0
2420083151,Fairness,0.8102,1
5075737105,Great Place to Work,0.7595,0
6142520904,Credibility,0.9998,2
8618710305,Respect,0.5799,0
1382741927,Pride,0.8007,1
6401736471,Client Specific,0.0223,0
9744817945,Respect,0.4691,2
3959822654,Camaraderie,0.0066,1
8026505576,Credibility,0.9191,1
1802476776,Credibility,0.7559,1
6435392167,Credibility,0.6658,1
5209714571,Respect,0.1228,2
5867541631,Camaraderie,0.4183,0
5729455418,Camaraderie,0.1971,0
4526418050,Client Specific,0.0571,1
1320751507,Pride,0.8743,0
4159864849,Fairness,0.8102,1
8753961457,Client Specific,0.8737,1
3970695071,Camaraderie,0.1227,0
6323423915,Great Place to Work,0.5128,1
8034226099,Fairness,0.0886,0
4928186734,Fairness,0.6249,0
3167203267,Camaraderie,0.6434,0
3354125022,Respect,0.0743,0
8637001249,No Data,0,0
3590781423,Camaraderie,0.6546,1
7988881005,Camaraderie,0.7941,0
6460706392,Great Place to Work,0.0101,2
2157968944,Pride,0.9246,2
7839076254,Respect,0.3584,0
7477069430,Great Place to Work,0.1975,2
9074700143,Client Specific,0.3655,0
2191421720,Camaraderie,0.6133,0
4112415843,Great Place to Work,0.7844,1
5091512468,Great Place to Work,0.5767,0
5816874504,Pride,0.0163,0
9875054889,Camaraderie,0.4181,0
7331047587,Pride,0.0942,2
7738134596,Client Specific,0.606,2
7636122703,Great Place to Work,0.5767,0
4028855429,Credibility,0.3947,0
1590566105,Client Specific,0.134,2
8130151960,Camaraderie,0.0496,2
5837240748,Fairness,0.8579,0
4627324210,Pride,0.0715,1
7523024347,Great Place to Work,0.4847,1
4926961262,Camaraderie,0.6968,0
9442038536,Credibility,0.7687,1
5160587098,Client Specific,0.6884,1
9658044709,Pride,0.6836,2
7317473093,Fairness,0.6249,0
4772673182,Fairness,0.7039,1
4995506074,Camaraderie,0.1971,0
1561707920,Pride,0.623,1
6270111931,Pride,0.5176,2
6146093474,Respect,0.6856,0
8403457005,Client Specific,0.9971,0
6530997488,Pride,0.8282,1
1338371700,Pride,0.0715,1
2124039861,Credibility,0.8921,1
8032551871,Camaraderie,0.0784,1
2732688585,Respect,0.1228,2
3021926879,Credibility,0.3237,2
1763044463,Pride,0.3193,2
6157638761,Client Specific,0.6081,0
1675570275,Fairness,0.8579,0
1794410281,Fairness,0.0978,0
3086653285,Respect,0.9911,0
2596968544,Great Place to Work,0.1577,0
4460445509,Camaraderie,0.0496,2
1575635274,Great Place to Work,0.085,0
8224315113,Respect,0.2506,1
2628861533,Fairness,0.3412,2
4696797794,Pride,0.0239,0
2092706892,Credibility,0.6958,0
5216937065,Camaraderie,0.284,0
9352818595,Credibility,0.7559,1
2530568970,Respect,0.4998,0
1241132948,Camaraderie,0.6835,2
5377995702,Pride,0.9552,1
9383965598,Credibility,0.2611,0
3116381433,Pride,0.8007,1
8557046254,Client Specific,0.1593,2
2876870367,Great Place to Work,0.5707,1
5214164521,Camaraderie,0.4288,0
8423093689,Camaraderie,0.7342,1
7578315734,Pride,0.623,1
7655509842,Respect,0.1422,0
5350902345,Client Specific,0.606,2
2372689247,Pride,0.7355,2
9316768646,Credibility,0.3506,0
9456210136,Respect,0.5551,1
7789513270,Pride,0.8282,1
9312498834,Pride,0.7409,0
1285968356,Pride,0.5519,0
6293836699,Respect,0.574,0
3485400941,Pride,0.8743,0
3598533736,Respect,0.4608,0
5417881011,Fairness,0.3052,0
8483602205,Respect,0.5329,1
8715149561,Great Place to Work,0.0101,2
8067708015,Respect,0.2567,1
4868431091,Credibility,0.9157,0
9335510995,Pride,0.3493,1
1882079442,Fairness,0.9059,2
8065616289,Credibility,0.0848,2
6378612518,Credibility,0.0848,2
2515470186,Great Place to Work,0.3516,1
4766247007,Client Specific,0.1546,1
9918755955,Camaraderie,0.2346,1
7080044216,Credibility,0.5319,2
1628623008,Respect,0.4691,2
5996667014,Client Specific,0.3657,1
3851193851,Pride,0.7139,0
7967192331,Great Place to Work,0.6184,2
8691571023,Pride,0.0112,1
2301312552,Client Specific,0.4196,0
9123455153,Great Place to Work,0.085,0
2925148010,Pride,0.6163,0
2604596349,Credibility,0.8916,1
6423781712,Respect,0.5271,2
5838078922,Respect,0.4683,1
5535182952,Fairness,0.8758,0
9846106105,Client Specific,0.7372,1
3928853140,Camaraderie,0.4768,2
2300729221,Fairness,0.1735,2
6991416083,Credibility,0.7559,1
8500410185,Fairness,0.8758,0
1119152704,Credibility,0.4585,1
6825750668,Client Specific,0.9626,2
7350813547,Client Specific,0.3657,1
3396610153,Credibility,0.2725,2
4062931272,Client Specific,0.0346,1
1763946215,Great Place to Work,0.0472,1
4560966491,Camaraderie,0.4183,0
5691932572,Client Specific,0.5258,1
8732953601,Respect,0.1881,0
8641466034,Respect,0.5629,1
3487868838,Fairness,0.1319,0
5788395669,Fairness,0.0239,2
2256498336,Great Place to Work,0.862,0
4409807523,Fairness,0.3402,2
9388139512,Pride,0.5667,0
1805031564,Pride,0.7635,0
1943135791,Respect,0.3584,0
8806926409,Credibility,0.2611,0
5825689103,Pride,0.4575,2
3605664041,Fairness,0.023,1
7645839055,Great Place to Work,0.7191,2
5051681200,Respect,0.8904,0
5921719868,Pride,0.9246,2
3493352995,Great Place to Work,0.6573,1
9677650663,Camaraderie,0.131,1
4982722070,Credibility,0.0423,1
8049170176,Client Specific,0.5505,1
2460394435,Respect,0.6224,2
7839460372,Credibility,0.2634,0
9752935303,Client Specific,0.1596,1
7082714504,Camaraderie,0.8277,1
3104987144,Fairness,0.1299,0
6003338495,Pride,0.2938,1
8301665517,Respect,0.6224,2
7870985666,Credibility,0.8492,2
4770121574,Client Specific,0.7665,1
8918091456,Fairness,0.8579,0
4715826776,Respect,0.7856,1
5375463697,Fairness,0.658,2
9793579843,Respect,0.5774,0
3459261788,Great Place to Work,0.6184,2
3368791474,Respect,0.2636,1
2587142520,Client Specific,0.9371,0
5313491291,Camaraderie,0.1762,2
4323572582,Respect,0.1693,1
5170390340,Credibility,0.2069,1
3998752170,Pride,0.3927,0
9518332481,Camaraderie,0.8403,2
4167816373,Fairness,0.8758,0
6039134661,Credibility,0.7559,1
2410314347,Camaraderie,0.1598,2
4563593864,Fairness,0.461,0
5969966252,Client Specific,0.5147,1
6485549608,Client Specific,0.8654,1
3512475755,Credibility,0.5472,2
5044002003,Pride,0.0942,2
4279175864,Respect,0.2636,1
5639952023,Great Place to Work,0.2689,0
8247619205,Respect,0.9892,2
4243519571,Camaraderie,0.4207,1
4243557188,Respect,0.7806,1
6391339302,Credibility,0.3309,0
6282085842,Pride,0.9292,2
2607567575,Great Place to Work,0.7428,2
7304624981,Pride,0.6813,0
4970722728,Pride,0.3448,0
7256175147,Respect,0.9818,1
2881914244,Camaraderie,0.1611,1
8002852333,Fairness,0.023,1
9423349698,Camaraderie,0.0066,1
3145256042,Camaraderie,0.2113,2
7473786142,Fairness,0.0119,1
1894337336,Camaraderie,0.1971,0
6969814830,Credibility,0.5354,2
3954211340,Client Specific,0.0484,0
9146312607,Respect,0.5488,1
4578580856,Great Place to Work,0.2082,2
4700504408,Credibility,0.5474,2
4522993299,Great Place to Work,0.5128,1
1712970203,Respect,0.3151,1
1837375428,Client Specific,0.5505,1
1381151940,Client Specific,0.8036,1
6887734730,Respect,0.8614,1
1843138270,Fairness,0.4085,2
8662583033,Respect,0.6001,2
5925060378,Credibility,0.4094,1
9308526780,Respect,0.574,0
1978765593,Camaraderie,0.0784,1
6061690648,Great Place to Work,0.5707,1
4754213227,Great Place to Work,0.8431,2
6408307817,Camaraderie,0.5491,2
5473259290,Credibility,0.5354,2
4530032475,Respect,0.739,0
2493718994,Client Specific,0.0942,2
9311752319,Credibility,0.2634,0
1730373700,Camaraderie,0.8656,1
3078567716,Camaraderie,0.2346,1
2666255632,Pride,0.9292,2
5784159766,Respect,0.6001,2
5787543720,Camaraderie,0.9101,0
3817213906,Client Specific,0.7372,1
8386514981,Camaraderie,0.2977,1
2592565748,Credibility,0.6658,1
2343662579,Client Specific,0.8219,0
2093735800,Respect,0.9911,0
7500091658,Client Specific,0.5258,1
7866853078,Credibility,0.8921,1
7564637396,Credibility,0.3309,0
5521523157,Respect,0.4608,0
4389038615,Client Specific,0.9047,0
6794196234,Client Specific,0.7011,1
8666722509,Camaraderie,0.1113,1
1896257400,Pride,0.8282,1
9555200470,Fairness,0.1319,0
1757950252,Camaraderie,0.8432,2
3499852816,Pride,0.3927,0
9334800508,Camaraderie,0.9686,0
4759102397,Great Place to Work,0.5774,2
1365428500,Credibility,0.1624,0
6797643767,Camaraderie,0.2977,1
4191861682,Pride,0.7399,0
8158839013,Fairness,0.0886,0
2809013790,Client Specific,0.3211,1
5316280258,Client Specific,0.9626,2
2309997346,Camaraderie,0.0066,1
8337852160,Camaraderie,0.6257,2
3116158379,Fairness,0.0696,2
4084516631,Fairness,0.8398,0
9158500035,Fairness,0.276,0
7221597565,Pride,0.7635,0
3732717302,No Data,0,0
3764787779,Pride,0.8007,1
7750065061,Client Specific,0.8654,1
2994211514,Fairness,0.7925,0
8439615037,Pride,0.9039,0
6903209156,Camaraderie,0.076,1
2113012737,No Data,0,0
1904066403,Fairness,0.2899,2
5713956620,Client Specific,0.8804,2
8624021212,Respect,0.1422,0
9652399486,Camaraderie,0.1113,1
5624881850,Fairness,0.9059,2
6645694308,Respect,0.2506,1
7324033843,Respect,0.4881,1
2400017844,Great Place to Work,0.5707,1
9727946917,Credibility,0.708,1
5076516469,Great Place to Work,0.1577,0
8700404167,Camaraderie,0.7883,2
1597729788,Respect,0.4608,0
4376564555,Great Place to Work,0.6183,0
2183180914,Camaraderie,0.0821,0
5333969857,Fairness,0.5076,0
5614133410,Camaraderie,0.4181,0
3909384939,Client Specific,0.0535,0
6616403791,Camaraderie,0.1598,2
2939249144,Pride,0.6538,0
8972340689,Credibility,0.0665,1
7534849908,Client Specific,0.9256,0
1306415133,No Data,0,0
4392218589,Credibility,0.1653,1
5822199715,Credibility,0.4932,0
6692304081,Pride,0.5519,0
1379625532,Respect,0.3416,1
4869201977,Fairness,0.436,2
4523628022,Great Place to Work,0.2986,0
3524217075,Great Place to Work,0.6575,0
7630848354,Respect,0.1808,1
6985759205,Pride,0.0163,0
8896612591,Great Place to Work,0.5136,2
4903961287,No Data,0,0
6662188635,Fairness,0.658,2
2602241833,Credibility,0.245,2
1693432066,Pride,0.3858,2
9796923001,Client Specific,0.606,2
8799709743,Credibility,0.2296,1
1296015315,Camaraderie,0.4768,2
1404212315,Credibility,0.245,2
7732724613,Respect,0.1693,1
8232322268,Fairness,0.9393,0
7722570101,Camaraderie,0.8409,2
5729148652,Credibility,0.1833,2
6166335741,Credibility,0.0493,1
7595117357,Pride,0.6813,0
1198854976,Pride,0.5499,1
8384061389,Respect,0.4691,2
6728073226,Fairness,0.8492,1
9219366709,Great Place to Work,0.3421,0
6397721502,Fairness,0.4484,2
9239284727,Respect,0.5051,2
